date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:51:55	70882/70882	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Nov%202021%2016:36:02%20GMT	http://azim.commonsupport.com/Atrix/assets/images/background/testimonial-bg.jpg	C:/Users/Vantage/Downloads/test3/azim.commonsupport.com/Atrix/assets/images/background/testimonial-bg.jpg	(from http://azim.commonsupport.com/Atrix/index-16.html)
13:51:57	5837/5837	---M--	200	added ('OK')	image/png	date:Mon,%2015%20Nov%202021%2019:14:04%20GMT	http://azim.commonsupport.com/Atrix/assets/images/shape/shape-169.png	C:/Users/Vantage/Downloads/test3/azim.commonsupport.com/Atrix/assets/images/shape/shape-169.png	(from http://azim.commonsupport.com/Atrix/index-16.html)
13:51:58	14167/14167	---M--	200	added ('OK')	image/png	date:Mon,%2015%20Nov%202021%2020:39:46%20GMT	http://azim.commonsupport.com/Atrix/assets/images/shape/shape-170.png	C:/Users/Vantage/Downloads/test3/azim.commonsupport.com/Atrix/assets/images/shape/shape-170.png	(from http://azim.commonsupport.com/Atrix/index-16.html)
13:51:58	23647/23647	---M--	200	added ('OK')	image/png	date:Mon,%2015%20Nov%202021%2017:49:20%20GMT	http://azim.commonsupport.com/Atrix/assets/images/shape/shape-168.png	C:/Users/Vantage/Downloads/test3/azim.commonsupport.com/Atrix/assets/images/shape/shape-168.png	(from http://azim.commonsupport.com/Atrix/index-16.html)
13:51:58	2043/2043	---M--	200	added ('OK')	image/png	date:Mon,%2015%20Nov%202021%2018:01:14%20GMT	http://azim.commonsupport.com/Atrix/assets/images/icons/hid-icon-105.png	C:/Users/Vantage/Downloads/test3/azim.commonsupport.com/Atrix/assets/images/icons/hid-icon-105.png	(from http://azim.commonsupport.com/Atrix/index-16.html)
13:52:04	30830/30830	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Nov%202021%2020:10:56%20GMT	http://azim.commonsupport.com/Atrix/assets/images/news/news-25.jpg	C:/Users/Vantage/Downloads/test3/azim.commonsupport.com/Atrix/assets/images/news/news-25.jpg	(from http://azim.commonsupport.com/Atrix/index-16.html)
13:52:10	36640/36640	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Nov%202021%2020:11:38%20GMT	http://azim.commonsupport.com/Atrix/assets/images/news/news-26.jpg	C:/Users/Vantage/Downloads/test3/azim.commonsupport.com/Atrix/assets/images/news/news-26.jpg	(from http://azim.commonsupport.com/Atrix/index-16.html)
13:52:12	3609/3609	---M--	200	added ('OK')	image/png	date:Mon,%2015%20Nov%202021%2021:15:00%20GMT	http://azim.commonsupport.com/Atrix/assets/images/shape/shape-171.png	C:/Users/Vantage/Downloads/test3/azim.commonsupport.com/Atrix/assets/images/shape/shape-171.png	(from http://azim.commonsupport.com/Atrix/index-16.html)
13:52:13	4622/4622	---M--	200	added ('OK')	image/png	date:Mon,%2015%20Nov%202021%2021:17:04%20GMT	http://azim.commonsupport.com/Atrix/assets/images/shape/shape-172.png	C:/Users/Vantage/Downloads/test3/azim.commonsupport.com/Atrix/assets/images/shape/shape-172.png	(from http://azim.commonsupport.com/Atrix/index-16.html)
13:52:14	3054/3054	---M--	200	added ('OK')	image/png	date:Mon,%2015%20Nov%202021%2021:05:16%20GMT	http://azim.commonsupport.com/Atrix/assets/images/footer-logo-6.png	C:/Users/Vantage/Downloads/test3/azim.commonsupport.com/Atrix/assets/images/footer-logo-6.png	(from http://azim.commonsupport.com/Atrix/index-16.html)
